x1,x2
-2.0308843508035475,-1.5086134174996335
-1.4388569415598533,-0.04285353785066626
-0.2896267335723369,-0.9839736941848631
-1.1817209466070366,-0.7873270366588379
-1.0835291833505394,-0.23450825579502704
-1.5167524533939767,0.5879004647507213
-0.8257618680267793,-0.5815501608179291
-0.9395206719477415,-1.1898498354896396
-1.9312118433017662,-0.2544348971706647
-2.0613445785527174,1.20489691564451
-0.8936198614887578,-0.535849103416574
0.4413324724998447,-3.297426586026032
-0.41813632597729916,-0.7604865658258853
-0.9147248717667927,-1.3617284016356437
1.661097470058941,-0.7855208960291103
-0.6465656739225266,-0.7513388750843948
-1.8146674799724203,-2.2431192986130375
-2.512617266699228,-0.5368452118940258
1.0167028792527075,2.158671430552247
0.34866555774677127,0.6948375583163091
0.2724631015261153,1.4937594405120083
-0.2710721483840875,2.2779071855381043
1.3172157833520022,1.0012188704905314
1.3592981766056602,0.7855359287794568
0.21563668586855475,1.1494200630361513
-0.08832580784289483,0.2553923612877277
-0.40300175151020107,1.175707411204037
0.8662236006781086,0.6616310945621664
4.11025915070105,1.6672198663596904
0.23550486484534067,1.8258672387996184
0.10768169177358719,0.3235395730884859
0.5227873416399759,1.0218608198589239
0.43888421491782637,0.7786818980326429
0.5915528376302986,1.1903252208457233
-0.1524329750781107,0.5358797183196967
0.06923736645996591,1.0873586304659653
-0.030730135485014715,0.5384935477902157
2.054047873057562,-1.669365440613077
-0.6281691020424219,-0.7270239441040539
-0.07290213056438948,-0.3410935936358026
0.7611824838712248,-1.1653903197269595
-0.6895523225577905,-0.8274599252363348
0.8141616102624866,-0.9540274640666075
0.029693945076564626,-0.426524177186464
-0.164419055539866,0.7339230177032776
1.6458881709514033,-1.7675415253782192
0.3887016408148582,-0.9093222662287379
0.3520257905879471,-1.090506384115074
0.2111713079118584,-0.41861495051295455
-0.09931014006246848,-0.31840724428481665
0.3792648184896709,0.49470817618650964
0.29590289698597855,-0.33950243405714786
-0.38275251876708605,1.0524207060731638
0.5119577250204774,-1.0842280395041475
2.1647747257232104,-0.6681021834068432
-0.19467654016835928,-0.6770783116804324
0.8722503228583502,-0.8653620819739749
0.09724039612114575,1.133149069988286
0.9273316860960943,-0.20771733017561597
0.6602484341100382,-0.28786371823441304
1.7618167664459479,2.0011700732097495
-0.3370768345677493,0.55387851556959
1.377361589053567,0.42873147393180366
0.9724350519085451,0.34788133318541203
0.6521583656895369,0.23409642016059662
0.6498111239114287,0.44340848041563585
-0.04472556572310624,0.42926413925809714
0.8420149577970301,0.23838127394925368
0.3887123051369957,1.4069347351313042
0.15122983264046258,0.20898167508387222
0.8766816271497437,0.04284894258976235
0.7081979850705896,0.5680069892535586
1.350866440955683,0.05181027329015431
1.6285563965430405,0.5379451112528719
0.9296124892049843,0.4726587169581652
0.5805625927498019,0.27684647537699114
0.5735545392418195,0.16520612926557499
